Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Item_Visibility_MeanRatio,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDW01,14.5,0.06375030200000001,153.4682,OUT027,2287.023,28,1.0626803578810444,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDC10,9.8,0.07252476,120.3098,OUT027,1687.1372,28,0.8648954741292182,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRC12,17.85,0.038040837,189.1188,OUT017,3237.1196,6,1.0038940613431881,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRK39,7.02,0.049823902,82.225,OUT013,2746.425,26,1.2502475268630477,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDG24,7.975,0.014560297,81.425,OUT027,1331.6,28,0.9942317214444196,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO04,16.6,0.026408698,53.2614,OUT027,607.8754,28,1.3272167953318363,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRB25,12.3,0.069446588,106.3938,OUT035,857.5504,9,0.8983482858035483,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK26,5.46,0.03217132,184.824,OUT035,4287.752,9,0.9014272559659166,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM52,15.1,0.026046138,147.2076,OUT045,1773.6912,11,1.0001538948604252,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY07,11.8,0.121848436,46.8402,OUT045,597.2226,11,2.332737222141025,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO06,19.25,0.108470504,33.4558,OUT018,441.4254,4,0.9029432224497883,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDO10,13.65,0.010637448625,55.8588,OUT045,1431.47,11,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK34,13.35,0.038494623,240.2564,OUT013,2860.2768,26,1.1985649709918955,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS33,6.670000000000001,0.122830885,86.9514,OUT027,3364.9532,28,1.0266717373838254,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO45,13.15,0.038029746,88.6856,OUT045,1757.7120000000002,11,1.0006154584815747,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF08,14.3,0.065207559,89.8856,OUT046,966.7416,16,1.0573056580887734,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH58,12.3,0.037014587,115.1834,OUT045,1958.1178,11,1.2004152383661337,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS03,7.825,0.133281968,63.2826,OUT010,129.1652,15,1.3527970289573052,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRF03,19.1,0.045299563,38.8138,OUT035,365.5242,9,0.9219533776450348,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDE02,8.71,0.121149472,93.7778,OUT013,1783.6782,26,0.8687127718295317,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCZ06,19.6,0.094083303,252.2698,OUT013,2790.3678,26,0.9017201062662621,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDW49,19.5,0.08032114955555555,179.3002,OUT049,2328.3026,14,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR23,15.85,0.08614932475,174.737,OUT017,2822.992,6,1.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCJ29,10.6,0.035022503,85.1224,OUT027,2045.3376,28,0.9948602466122631,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY35,17.6,0.016060186,47.2402,OUT045,505.3422,11,0.8323192623032957,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ01,8.975,0.009014978,102.699,OUT027,3095.97,28,0.8778842585220517,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDX19,19.1,0.096733815,233.1958,OUT046,5141.3076,16,0.9982471547352021,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG44,6.13,0.102607233,54.0298,OUT018,808.947,4,1.2666208228610538,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ23,6.55,0.024521191,100.6332,OUT035,2665.8632,9,0.8693004956012944,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY22,16.5,0.16062411599999998,143.8128,OUT017,2588.6304,6,1.0032634003573238,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN41,17.0,0.052165855,125.073,OUT013,1108.557,26,0.7772108192397219,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA47,10.5,0.09730701983333334,162.421,OUT045,1304.968,11,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCD19,8.93,0.008082153,55.4614,OUT045,331.5684,11,1.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDO36,19.7,0.07753654,180.866,OUT027,3235.788,28,0.8658720511514193,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH20,16.1,0.024928351,95.141,OUT013,3089.312,26,1.197412380630011,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN12,15.6,0.08071118,113.1544,OUT027,3355.632,28,1.0434850219811929,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCJ30,5.82,0.080968973,171.37900000000005,OUT018,2037.348,4,1.0408411609836363,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB09,16.25,0.057485328,126.2046,OUT049,1867.569,14,0.869962455791525,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA09,13.35,0.149669322,180.266,OUT045,898.83,11,0.9994048589554908,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDL24,10.3,0.024776026,172.3422,OUT027,7759.899,28,0.9948602288296587,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDP03,5.15,0.06116551200000001,125.6388,OUT035,2848.2924,9,1.048277811285352,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR58,6.675,0.041718456,94.5462,OUT027,2868.9322,28,1.1614585997228972,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO13,7.865,0.06100886,166.0526,OUT013,3617.9572,26,0.8674419265570388,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD49,9.895,0.167799329,239.4564,OUT035,5243.8408,9,0.9979409327461723,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCF42,17.35,0.167351411,176.0712,OUT035,2109.2544,9,0.8626860030191438,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRK35,8.365,0.071832909,36.1506,OUT035,721.0614,9,0.8482972316196093,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDR58,6.675,0.041886576,92.1462,OUT013,1203.1006,26,1.1661391281630058,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ15,20.35,0.150341867,83.1276,OUT027,1868.2348,28,1.053172158896991,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCP50,17.35,0.020542737,80.5618,OUT013,322.2472,26,1.0360722180278745,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDV45,16.75,0.045047439,186.4556,OUT046,3942.8676,16,0.9028934732377899,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRP35,18.85,0.091008572,129.6336,OUT049,3195.84,14,0.915428537414336,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDN23,6.575,0.07549348,143.5444,OUT035,3338.3212,9,1.0001911567913844,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS44,12.65,0.156286566,238.9538,OUT049,4086.0146,14,0.8893073778965706,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI54,15.2,0.033735909,110.9912,OUT018,1856.2504,4,0.9585640878083745,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH40,11.6,0.078547351,79.3276,OUT027,1380.8692,28,0.8941417505165635,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF46,7.07,0.093653464,113.3834,OUT035,1267.0174,9,0.8688683348870889,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA21,13.65,0.036107198,184.4924,OUT018,5182.5872,4,1.0029644422300703,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI41,18.5,0.109003832,145.2418,OUT019,147.1418,28,1.8062465777154502,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDE35,7.06,0.073480266,58.8904,OUT010,58.5904,15,1.7895634266229925,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRJ24,11.8,0.113234914,186.3924,OUT013,5367.6796,26,0.8470254019509232,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCK17,11.0,0.037711338,41.548,OUT027,1358.2320000000002,28,1.1933382318623704,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA15,9.3,0.016054884,250.2092,OUT045,5976.2208,11,0.9233958058533204,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD36,13.300000000000002,0.021170542,117.6124,OUT027,2251.7356,28,0.8515479756362956,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRD60,15.7,0.065188619,181.1634,OUT019,181.7634,28,1.5550676902537244,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDA46,13.6,0.117537563,195.4136,OUT013,5443.5808,26,0.998606051625469,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO54,19.5,0.01430324,57.2614,OUT045,1547.3192,11,0.9152498564826976,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDL48,19.35,0.137697119,47.1034,OUT010,145.8102,15,1.526559951067464,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCM19,12.65,0.047008497,112.0202,OUT027,5063.4090000000015,28,0.996065537169008,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDS31,13.1,0.03156867528571429,178.9318,OUT049,3067.3406,14,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV12,16.7,0.060863167,97.6384,OUT035,2857.6136,9,0.9976388652697558,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ31,5.785,0.05091926066666667,87.1856,OUT035,1406.1696,9,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDK55,18.5,0.045105407,89.4172,OUT019,178.4344,28,1.553657954842093,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRG15,6.13,0.07685520700000001,59.3536,OUT049,1470.0864,14,1.1996942134340403,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCR17,9.8,0.024482644,116.2492,OUT018,2896.23,4,1.003088164536111,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDV01,19.2,0.07806135114285716,154.6314,OUT027,6515.5188,28,1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT21,7.42,0.020474913,248.4092,OUT018,996.0368,4,1.1455012579202781,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT10,16.7,0.062044506,57.4562,OUT046,948.0992,16,0.8975692720640779,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL56,14.1,0.220225608,85.6198,OUT019,87.2198,28,1.5560741125523392,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS49,9.0,0.079794329,80.1644,OUT017,1178.466,6,1.2536462213009811,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT32,19.0,0.114916546,188.4214,OUT019,565.2642,28,1.4852176482284927,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCX42,6.36,0.00597362,164.5526,OUT013,2137.8838,26,0.9021608231903002,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDX26,17.7,0.146973462,184.1292,OUT010,547.2876,15,1.5774959171358012,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN02,16.5,0.07376631,208.5638,OUT013,2691.8294,26,0.9988647258471722,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ40,13.6,0.049349121,108.6912,OUT027,3057.3536,28,0.9971063935243788,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU13,8.355000000000002,0.328390948,146.0418,OUT019,588.5672,28,1.8040928763219084,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRE27,11.85,0.13267058,96.4726,OUT046,978.726,16,0.8986937762879651,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDS27,10.195,0.012455787,197.511,OUT035,2356.932,9,0.9019971957247797,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU44,12.15,0.058142797,162.1552,OUT027,3086.6488,28,0.8836518002578045,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRM59,5.88,0.006289291,153.2998,OUT019,461.3994,28,1.5796973413671236,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDT08,13.65,0.04929502,150.505,OUT049,2696.49,14,1.000991609766661,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL46,20.35,0.054362695,117.9466,OUT017,1649.8524,6,0.9168931356176481,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCV30,20.2,0.110356797,62.051,OUT010,126.502,15,1.4746951957360306,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDP51,13.85,0.08527498800000001,119.6124,OUT046,2014.7108,16,0.7989465627705679,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA51,8.05,0.164542555,112.2518,OUT013,1707.777,26,1.0010614063194474,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM46,7.365,0.160292264,94.712,OUT045,932.12,11,1.0023184726397474,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK02,12.5,0.112859454,118.344,OUT017,2157.192,6,0.8114755206055101,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ57,7.42,0.021569566,184.8582,OUT035,4643.955,9,1.046865446094573,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ45,17.75,0.073055148,33.7216,OUT027,1280.9992,28,0.8985430943529642,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCB31,6.235,0.119345629,261.991,OUT017,2366.919,6,0.918496586013726,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDJ03,12.35,0.072334667,49.1692,OUT013,886.8456,26,0.8541603520361313,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT50,6.75,0.108148913,95.6752,OUT013,958.752,26,1.1989443729136504,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCY41,16.75,0.07585337,36.8532,OUT049,1150.5024,14,0.9131128985553633,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDJ60,19.35,0.062655235,163.3184,OUT045,2641.8944,11,1.0006574747191996,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ35,9.6,0.022278477,102.499,OUT046,1547.985,16,1.1653602371304042,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS21,19.85,0.020961192,62.0194,OUT018,619.194,4,0.7808379437527956,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDM52,15.1,0.025993423,147.4076,OUT046,2808.3444,16,0.9981296748947793,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ08,15.7,0.018838681,62.9536,OUT027,2266.3832,28,0.8266095532328286,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ56,6.59,0.105577348,85.6908,OUT035,1929.4884,9,0.9120508373858462,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS47,16.75,0.129086113,89.4856,OUT049,1054.6272,14,1.4004429152062825,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRM48,15.2,0.113125627,38.6848,OUT045,1155.8288,11,1.0023437124884635,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDW46,13.0,0.070699313,65.7484,OUT017,1174.4712,6,0.8923822193912921,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDW27,5.86,0.151467821,154.1314,OUT018,3412.8908,4,0.8920229084028233,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCQ05,11.395,0.03616416,150.1708,OUT010,300.9416,15,2.083110763441107,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDU40,20.85,0.062606583,192.2478,OUT010,387.4956,15,1.5036618301495126,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRE12,4.59,0.07043780000000001,112.886,OUT027,2942.836,28,1.1952190085803422,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDX35,5.035,0.079844043,226.3036,OUT013,4098.6648,26,1.0500482992498743,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD51,11.15,0.120139206,45.0744,OUT049,452.744,14,1.0457258775337985,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDY27,6.38,0.032028115,178.3344,OUT018,3211.8192,4,1.0039878625864163,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCN06,8.39,0.120497266,162.2868,OUT046,2620.5888,16,0.8805250543443895,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDR57,5.675,0.023492524,155.5288,OUT035,1414.1592,9,0.9999054469434453,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL32,15.7,0.122657336,110.1544,OUT049,1565.9616,14,0.9219232350898441,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW46,13.0,0.070588037,65.9484,OUT018,1043.9744,4,0.8909776693379561,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCO17,10.0,0.073024401,121.844,OUT027,3115.9440000000004,28,1.0308982488416814,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDR19,13.5,0.159587755,145.3102,OUT013,729.051,26,0.9985745943368957,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ33,8.895,0.088821765,125.173,OUT017,2956.152,6,1.004476560668223,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB15,10.895,0.136810742,263.0568,OUT046,527.3136,16,0.9109769339964099,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA52,16.2,0.128682722,178.437,OUT045,1058.622,11,1.0024853679223047,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ08,12.5,0.109459733,84.1592,OUT027,1320.9472,28,1.1603642546476711,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR27,15.1,0.096644015,131.9942,OUT017,3047.3666,6,0.9164429154858693,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCK42,7.475,0.013120028,217.6192,OUT046,1725.7536,16,0.9992900257548936,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDZ12,9.17,0.09746243283333333,144.847,OUT019,143.14700000000005,28,1.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM60,10.8,0.048339408,41.5138,OUT018,446.7518,4,1.670322277737679,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCI31,20.0,0.08165845,35.019,OUT018,585.904,4,0.8340183501585279,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDX39,14.3,0.04975339,210.3586,OUT049,6331.758000000002,14,0.8832558611244156,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV05,10.1,0.030379382000000007,153.4656,OUT017,1853.5872,6,0.8857853994089658,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDX16,17.85,0.065810045,149.105,OUT046,2247.075,16,1.0573056541473793,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRK12,9.5,0.036689528625,32.89,OUT010,33.29,15,1.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCA05,20.75,0.025272781,146.6734,OUT017,445.4202,6,1.0479421046742061,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRG51,12.1,0.019314961,164.6526,OUT010,657.8104,15,1.4726244396467805,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCR30,20.6,0.07128216799999999,74.4696,OUT018,223.7088,4,0.8106639999978315,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCE31,7.67,0.184843579,33.1216,OUT046,727.0536,16,0.921506854088013,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDM56,16.7,0.122896411,111.1912,OUT019,218.3824,28,1.8426912586159354,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDP24,20.6,0.082935004,119.5756,OUT013,2665.8632,26,0.9110130650435492,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRM37,15.35,0.16135017599999998,196.6768,OUT010,591.2304,15,1.3901074119791579,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDN56,5.46,0.106968096,142.6786,OUT013,2311.6576,26,0.9130817609169025,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRE60,9.395,0.159582185,224.772,OUT049,7017.531999999998,14,0.8890737463705333,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW49,19.5,0.14453827,180.6002,OUT019,895.5010000000002,28,1.799504499123578,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM20,10.0,0.038685802000000005,243.8144,OUT046,4655.2736,16,1.6639908590921753,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK15,10.8,0.172309903,98.2042,OUT019,198.4084,28,1.4147951459813553,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
